Time,Indicator,Employment_Status,Indicator_Status,Location,Amount,Unemployment_Rate,,,,
2020Q2,TANF Participants in Workforce Service ,,,"Somerset County, Maryland",7,,,,
2020Q3,TANF Participants in Workforce Service ,,,"Somerset County, Maryland",4,,,,
2020Q4,TANF Participants in Workforce Service ,,,"Somerset County, Maryland",2,,,,
2021Q1,TANF Participants in Workforce Service ,,,"Somerset County, Maryland",7,,,,
2021Q2,TANF Participants in Workforce Service ,,,"Somerset County, Maryland",6,,,,
2021Q3,TANF Participants in Workforce Service ,,,"Somerset County, Maryland",7,,,,
2021Q4,TANF Participants in Workforce Service ,,,"Somerset County, Maryland",4,,,,
2022Q1,TANF Participants in Workforce Service ,,,"Somerset County, Maryland",5,,,,
2022Q2,TANF Participants in Workforce Service ,,,"Somerset County, Maryland",3,,,,
2022Q3,TANF Participants in Workforce Service ,,,"Somerset County, Maryland",6,,,,
2022Q4,TANF Participants in Workforce Service ,,,"Somerset County, Maryland",7,,,,
2023Q1,TANF Participants in Workforce Service ,,,"Somerset County, Maryland",11,,,,
2023Q2,TANF Participants in Workforce Service ,,,"Somerset County, Maryland",1,,,,
2016Q3,TANF Participants in Workforce Service ,,,"St Marys County, Maryland",9,,,,
2016Q4,TANF Participants in Workforce Service ,,,"St Marys County, Maryland",2,,,,
2017Q1,TANF Participants in Workforce Service ,,,"St Marys County, Maryland",8,,,,
2017Q2,TANF Participants in Workforce Service ,,,"St Marys County, Maryland",5,,,,
2017Q3,TANF Participants in Workforce Service ,,,"St Marys County, Maryland",3,,,,
2017Q4,TANF Participants in Workforce Service ,,,"St Marys County, Maryland",2,,,,
2018Q1,TANF Participants in Workforce Service ,,,"St Marys County, Maryland",2,,,,
2018Q2,TANF Participants in Workforce Service ,,,"St Marys County, Maryland",2,,,,
2018Q3,TANF Participants in Workforce Service ,,,"St Marys County, Maryland",2,,,,
2018Q4,TANF Participants in Workforce Service ,,,"St Marys County, Maryland",1,,,,
2019Q1,TANF Participants in Workforce Service ,,,"St Marys County, Maryland",3,,,,
2019Q2,TANF Participants in Workforce Service ,,,"St Marys County, Maryland",6,,,,
2019Q3,TANF Participants in Workforce Service ,,,"St Marys County, Maryland",1,,,,
2020Q2,TANF Participants in Workforce Service ,,,"St Marys County, Maryland",2,,,,
2021Q1,TANF Participants in Workforce Service ,,,"St Marys County, Maryland",1,,,,
2021Q2,TANF Participants in Workforce Service ,,,"St Marys County, Maryland",1,,,,
2021Q3,TANF Participants in Workforce Service ,,,"St Marys County, Maryland",1,,,,
2021Q4,TANF Participants in Workforce Service ,,,"St Marys County, Maryland",3,,,,
2022Q2,TANF Participants in Workforce Service ,,,"St Marys County, Maryland",1,,,,
2022Q3,TANF Participants in Workforce Service ,,,"St Marys County, Maryland",2,,,,
2022Q4,TANF Participants in Workforce Service ,,,"St Marys County, Maryland",1,,,,
2023Q1,TANF Participants in Workforce Service ,,,"St Marys County, Maryland",3,,,,
2023Q2,TANF Participants in Workforce Service ,,,"St Marys County, Maryland",2,,,,
2017Q1,TANF Participants in Workforce Service ,,,"Talbot County, Maryland",2,,,,
2017Q2,TANF Participants in Workforce Service ,,,"Talbot County, Maryland",2,,,,
2017Q3,TANF Participants in Workforce Service ,,,"Talbot County, Maryland",1,,,,
2017Q4,TANF Participants in Workforce Service ,,,"Talbot County, Maryland",2,,,,
2018Q2,TANF Participants in Workforce Service ,,,"Talbot County, Maryland",2,,,,
2018Q4,TANF Participants in Workforce Service ,,,"Talbot County, Maryland",2,,,,
2019Q1,TANF Participants in Workforce Service ,,,"Talbot County, Maryland",2,,,,
2020Q1,TANF Participants in Workforce Service ,,,"Talbot County, Maryland",1,,,,
2020Q4,TANF Participants in Workforce Service ,,,"Talbot County, Maryland",2,,,,
2021Q1,TANF Participants in Workforce Service ,,,"Talbot County, Maryland",1,,,,
2021Q3,TANF Participants in Workforce Service ,,,"Talbot County, Maryland",1,,,,
2021Q4,TANF Participants in Workforce Service ,,,"Talbot County, Maryland",2,,,,
2022Q1,TANF Participants in Workforce Service ,,,"Talbot County, Maryland",1,,,,
2022Q2,TANF Participants in Workforce Service ,,,"Talbot County, Maryland",1,,,,
2022Q3,TANF Participants in Workforce Service ,,,"Talbot County, Maryland",1,,,,
2022Q4,TANF Participants in Workforce Service ,,,"Talbot County, Maryland",1,,,,
2023Q1,TANF Participants in Workforce Service ,,,"Talbot County, Maryland",1,,,,
2023Q2,TANF Participants in Workforce Service ,,,"Talbot County, Maryland",1,,,,
2016Q3,TANF Participants in Workforce Service ,,,"Washington County, Maryland",4,,,,
2017Q1,TANF Participants in Workforce Service ,,,"Washington County, Maryland",7,,,,
2017Q2,TANF Participants in Workforce Service ,,,"Washington County, Maryland",8,,,,
2017Q3,TANF Participants in Workforce Service ,,,"Washington County, Maryland",3,,,,
2017Q4,TANF Participants in Workforce Service ,,,"Washington County, Maryland",4,,,,
2018Q1,TANF Participants in Workforce Service ,,,"Washington County, Maryland",1,,,,
2018Q2,TANF Participants in Workforce Service ,,,"Washington County, Maryland",3,,,,
2018Q3,TANF Participants in Workforce Service ,,,"Washington County, Maryland",3,,,,
2018Q4,TANF Participants in Workforce Service ,,,"Washington County, Maryland",3,,,,
2019Q1,TANF Participants in Workforce Service ,,,"Washington County, Maryland",7,,,,
2019Q2,TANF Participants in Workforce Service ,,,"Washington County, Maryland",8,,,,
2019Q3,TANF Participants in Workforce Service ,,,"Washington County, Maryland",1,,,,
2019Q4,TANF Participants in Workforce Service ,,,"Washington County, Maryland",8,,,,
2020Q1,TANF Participants in Workforce Service ,,,"Washington County, Maryland",10,,,,
2020Q2,TANF Participants in Workforce Service ,,,"Washington County, Maryland",7,,,,
2020Q3,TANF Participants in Workforce Service ,,,"Washington County, Maryland",7,,,,
2020Q4,TANF Participants in Workforce Service ,,,"Washington County, Maryland",3,,,,
2021Q1,TANF Participants in Workforce Service ,,,"Washington County, Maryland",3,,,,
2021Q2,TANF Participants in Workforce Service ,,,"Washington County, Maryland",4,,,,
2021Q3,TANF Participants in Workforce Service ,,,"Washington County, Maryland",5,,,,
2021Q4,TANF Participants in Workforce Service ,,,"Washington County, Maryland",6,,,,
2022Q1,TANF Participants in Workforce Service ,,,"Washington County, Maryland",4,,,,
2022Q2,TANF Participants in Workforce Service ,,,"Washington County, Maryland",3,,,,
2022Q3,TANF Participants in Workforce Service ,,,"Washington County, Maryland",3,,,,
2022Q4,TANF Participants in Workforce Service ,,,"Washington County, Maryland",5,,,,
2023Q1,TANF Participants in Workforce Service ,,,"Washington County, Maryland",4,,,,
2023Q2,TANF Participants in Workforce Service ,,,"Washington County, Maryland",1,,,,
2016Q3,TANF Participants in Workforce Service ,,,"Wicomico County, Maryland",45,,,,
2016Q4,TANF Participants in Workforce Service ,,,"Wicomico County, Maryland",18,,,,
2017Q1,TANF Participants in Workforce Service ,,,"Wicomico County, Maryland",29,,,,
2017Q2,TANF Participants in Workforce Service ,,,"Wicomico County, Maryland",22,,,,
2017Q3,TANF Participants in Workforce Service ,,,"Wicomico County, Maryland",17,,,,
2017Q4,TANF Participants in Workforce Service ,,,"Wicomico County, Maryland",14,,,,
2018Q1,TANF Participants in Workforce Service ,,,"Wicomico County, Maryland",17,,,,
2018Q2,TANF Participants in Workforce Service ,,,"Wicomico County, Maryland",13,,,,
2018Q3,TANF Participants in Workforce Service ,,,"Wicomico County, Maryland",15,,,,
2018Q4,TANF Participants in Workforce Service ,,,"Wicomico County, Maryland",19,,,,
2019Q1,TANF Participants in Workforce Service ,,,"Wicomico County, Maryland",19,,,,
2019Q2,TANF Participants in Workforce Service ,,,"Wicomico County, Maryland",16,,,,
2019Q3,TANF Participants in Workforce Service ,,,"Wicomico County, Maryland",13,,,,
2019Q4,TANF Participants in Workforce Service ,,,"Wicomico County, Maryland",7,,,,
2020Q1,TANF Participants in Workforce Service ,,,"Wicomico County, Maryland",7,,,,
2020Q2,TANF Participants in Workforce Service ,,,"Wicomico County, Maryland",7,,,,
2020Q3,TANF Participants in Workforce Service ,,,"Wicomico County, Maryland",4,,,,
2021Q1,TANF Participants in Workforce Service ,,,"Wicomico County, Maryland",2,,,,
2021Q2,TANF Participants in Workforce Service ,,,"Wicomico County, Maryland",6,,,,
2021Q3,TANF Participants in Workforce Service ,,,"Wicomico County, Maryland",8,,,,
2021Q4,TANF Participants in Workforce Service ,,,"Wicomico County, Maryland",4,,,,
2022Q1,TANF Participants in Workforce Service ,,,"Wicomico County, Maryland",12,,,,
2022Q2,TANF Participants in Workforce Service ,,,"Wicomico County, Maryland",2,,,,
2022Q3,TANF Participants in Workforce Service ,,,"Wicomico County, Maryland",5,,,,
2022Q4,TANF Participants in Workforce Service ,,,"Wicomico County, Maryland",15,,,,
2023Q1,TANF Participants in Workforce Service ,,,"Wicomico County, Maryland",8,,,,
2023Q2,TANF Participants in Workforce Service ,,,"Wicomico County, Maryland",2,,,,
2016Q3,TANF Participants in Workforce Service ,,,"Worcester County, Maryland",2,,,,
2017Q1,TANF Participants in Workforce Service ,,,"Worcester County, Maryland",1,,,,
2017Q4,TANF Participants in Workforce Service ,,,"Worcester County, Maryland",1,,,,
2018Q2,TANF Participants in Workforce Service ,,,"Worcester County, Maryland",1,,,,
2018Q3,TANF Participants in Workforce Service ,,,"Worcester County, Maryland",1,,,,
2019Q2,TANF Participants in Workforce Service ,,,"Worcester County, Maryland",1,,,,
2019Q3,TANF Participants in Workforce Service ,,,"Worcester County, Maryland",1,,,,
2019Q4,TANF Participants in Workforce Service ,,,"Worcester County, Maryland",1,,,,
2020Q1,TANF Participants in Workforce Service ,,,"Worcester County, Maryland",2,,,,
2020Q2,TANF Participants in Workforce Service ,,,"Worcester County, Maryland",6,,,,
2020Q4,TANF Participants in Workforce Service ,,,"Worcester County, Maryland",2,,,,
2021Q1,TANF Participants in Workforce Service ,,,"Worcester County, Maryland",1,,,,
2021Q2,TANF Participants in Workforce Service ,,,"Worcester County, Maryland",1,,,,
2021Q3,TANF Participants in Workforce Service ,,,"Worcester County, Maryland",1,,,,
2021Q4,TANF Participants in Workforce Service ,,,"Worcester County, Maryland",2,,,,
2022Q1,TANF Participants in Workforce Service ,,,"Worcester County, Maryland",1,,,,
2022Q4,TANF Participants in Workforce Service ,,,"Worcester County, Maryland",1,,,,
2023Q1,TANF Participants in Workforce Service ,,,"Worcester County, Maryland",5,,,,
2023Q2,TANF Participants in Workforce Service ,,,"Worcester County, Maryland",1,,,,

2015Q3,TANF Workers,,,"Allegany County, Maryland",90,,,,
2015Q4,TANF Workers,,,"Allegany County, Maryland",79,,,,
2016Q1,TANF Workers,,,"Allegany County, Maryland",69,,,,
2016Q2,TANF Workers,,,"Allegany County, Maryland",60,,,,
2016Q3,TANF Workers,,,"Allegany County, Maryland",62,,,,
2016Q4,TANF Workers,,,"Allegany County, Maryland",69,,,,
2017Q1,TANF Workers,,,"Allegany County, Maryland",35,,,,
2017Q2,TANF Workers,,,"Allegany County, Maryland",44,,,,
2017Q3,TANF Workers,,,"Allegany County, Maryland",47,,,,
2017Q4,TANF Workers,,,"Allegany County, Maryland",44,,,,
2018Q1,TANF Workers,,,"Allegany County, Maryland",45,,,,
2018Q2,TANF Workers,,,"Allegany County, Maryland",52,,,,
2018Q3,TANF Workers,,,"Allegany County, Maryland",58,,,,
2018Q4,TANF Workers,,,"Allegany County, Maryland",47,,,,
2019Q1,TANF Workers,,,"Allegany County, Maryland",42,,,,
2019Q2,TANF Workers,,,"Allegany County, Maryland",63,,,,
2019Q3,TANF Workers,,,"Allegany County, Maryland",53,,,,
2019Q4,TANF Workers,,,"Allegany County, Maryland",42,,,,
2020Q1,TANF Workers,,,"Allegany County, Maryland",43,,,,
2020Q2,TANF Workers,,,"Allegany County, Maryland",54,,,,
2020Q3,TANF Workers,,,"Allegany County, Maryland",57,,,,
2020Q4,TANF Workers,,,"Allegany County, Maryland",81,,,,
2021Q1,TANF Workers,,,"Allegany County, Maryland",63,,,,
2021Q2,TANF Workers,,,"Allegany County, Maryland",88,,,,
2021Q3,TANF Workers,,,"Allegany County, Maryland",105,,,,
2021Q4,TANF Workers,,,"Allegany County, Maryland",140,,,,
2022Q1,TANF Workers,,,"Allegany County, Maryland",130,,,,
2022Q2,TANF Workers,,,"Allegany County, Maryland",129,,,,
2022Q3,TANF Workers,,,"Allegany County, Maryland",172,,,,
2022Q4,TANF Workers,,,"Allegany County, Maryland",159,,,,
2023Q1,TANF Workers,,,"Allegany County, Maryland",121,,,,
2023Q2,TANF Workers,,,"Allegany County, Maryland",147,,,,
2023Q3,TANF Workers,,,"Allegany County, Maryland",150,,,,
2023Q4,TANF Workers,,,"Allegany County, Maryland",129,,,,
2015Q3,TANF Workers,,,"Anne Arundel County, Maryland",317,,,,
2015Q4,TANF Workers,,,"Anne Arundel County, Maryland",362,,,,
2016Q1,TANF Workers,,,"Anne Arundel County, Maryland",259,,,,
2016Q2,TANF Workers,,,"Anne Arundel County, Maryland",266,,,,
2016Q3,TANF Workers,,,"Anne Arundel County, Maryland",284,,,,
2016Q4,TANF Workers,,,"Anne Arundel County, Maryland",279,,,,
2017Q1,TANF Workers,,,"Anne Arundel County, Maryland",232,,,,
2017Q2,TANF Workers,,,"Anne Arundel County, Maryland",263,,,,
2017Q3,TANF Workers,,,"Anne Arundel County, Maryland",261,,,,
2017Q4,TANF Workers,,,"Anne Arundel County, Maryland",309,,,,
2018Q1,TANF Workers,,,"Anne Arundel County, Maryland",249,,,,
2018Q2,TANF Workers,,,"Anne Arundel County, Maryland",222,,,,
2018Q3,TANF Workers,,,"Anne Arundel County, Maryland",224,,,,
2018Q4,TANF Workers,,,"Anne Arundel County, Maryland",249,,,,
2019Q1,TANF Workers,,,"Anne Arundel County, Maryland",212,,,,
2019Q2,TANF Workers,,,"Anne Arundel County, Maryland",220,,,,
2019Q3,TANF Workers,,,"Anne Arundel County, Maryland",228,,,,
2019Q4,TANF Workers,,,"Anne Arundel County, Maryland",238,,,,
2020Q1,TANF Workers,,,"Anne Arundel County, Maryland",253,,,,
2020Q2,TANF Workers,,,"Anne Arundel County, Maryland",354,,,,
2020Q3,TANF Workers,,,"Anne Arundel County, Maryland",361,,,,
2020Q4,TANF Workers,,,"Anne Arundel County, Maryland",342,,,,
2021Q1,TANF Workers,,,"Anne Arundel County, Maryland",352,,,,
2021Q2,TANF Workers,,,"Anne Arundel County, Maryland",421,,,,
2021Q3,TANF Workers,,,"Anne Arundel County, Maryland",401,,,,
2021Q4,TANF Workers,,,"Anne Arundel County, Maryland",489,,,,
2022Q1,TANF Workers,,,"Anne Arundel County, Maryland",481,,,,
2022Q2,TANF Workers,,,"Anne Arundel County, Maryland",449,,,,
2022Q3,TANF Workers,,,"Anne Arundel County, Maryland",486,,,,
2022Q4,TANF Workers,,,"Anne Arundel County, Maryland",449,,,,
2023Q1,TANF Workers,,,"Anne Arundel County, Maryland",304,,,,
2023Q2,TANF Workers,,,"Anne Arundel County, Maryland",313,,,,
2023Q3,TANF Workers,,,"Anne Arundel County, Maryland",328,,,,
2023Q4,TANF Workers,,,"Anne Arundel County, Maryland",371,,,,
2015Q3,TANF Workers,,,"Baltimore City, Maryland",754,,,,
2015Q4,TANF Workers,,,"Baltimore City, Maryland",786,,,,
2016Q1,TANF Workers,,,"Baltimore City, Maryland",539,,,,
2016Q2,TANF Workers,,,"Baltimore City, Maryland",596,,,,
2016Q3,TANF Workers,,,"Baltimore City, Maryland",679,,,,
2016Q4,TANF Workers,,,"Baltimore City, Maryland",683,,,,
2017Q1,TANF Workers,,,"Baltimore City, Maryland",514,,,,
2017Q2,TANF Workers,,,"Baltimore City, Maryland",579,,,,
2017Q3,TANF Workers,,,"Baltimore City, Maryland",558,,,,
2017Q4,TANF Workers,,,"Baltimore City, Maryland",672,,,,
2018Q1,TANF Workers,,,"Baltimore City, Maryland",527,,,,
2018Q2,TANF Workers,,,"Baltimore City, Maryland",530,,,,
2018Q3,TANF Workers,,,"Baltimore City, Maryland",540,,,,
2018Q4,TANF Workers,,,"Baltimore City, Maryland",582,,,,
2019Q1,TANF Workers,,,"Baltimore City, Maryland",433,,,,
2019Q2,TANF Workers,,,"Baltimore City, Maryland",473,,,,
2019Q3,TANF Workers,,,"Baltimore City, Maryland",540,,,,
2019Q4,TANF Workers,,,"Baltimore City, Maryland",573,,,,
2020Q1,TANF Workers,,,"Baltimore City, Maryland",492,,,,
2020Q2,TANF Workers,,,"Baltimore City, Maryland",815,,,,
2020Q3,TANF Workers,,,"Baltimore City, Maryland",748,,,,
2020Q4,TANF Workers,,,"Baltimore City, Maryland",818,,,,
2021Q1,TANF Workers,,,"Baltimore City, Maryland",697,,,,
2021Q2,TANF Workers,,,"Baltimore City, Maryland",1289,,,,
2021Q3,TANF Workers,,,"Baltimore City, Maryland",1439,,,,
2021Q4,TANF Workers,,,"Baltimore City, Maryland",1157,,,,
2022Q1,TANF Workers,,,"Baltimore City, Maryland",799,,,,
2022Q2,TANF Workers,,,"Baltimore City, Maryland",772,,,,
2022Q3,TANF Workers,,,"Baltimore City, Maryland",992,,,,
2022Q4,TANF Workers,,,"Baltimore City, Maryland",905,,,,
2023Q1,TANF Workers,,,"Baltimore City, Maryland",657,,,,
2023Q2,TANF Workers,,,"Baltimore City, Maryland",590,,,,
2023Q3,TANF Workers,,,"Baltimore City, Maryland",635,,,,
2023Q4,TANF Workers,,,"Baltimore City, Maryland",752,,,,
2015Q3,TANF Workers,,,"Baltimore County, Maryland",2468,,,,
2015Q4,TANF Workers,,,"Baltimore County, Maryland",2739,,,,
2016Q1,TANF Workers,,,"Baltimore County, Maryland",1939,,,,
2016Q2,TANF Workers,,,"Baltimore County, Maryland",2200,,,,
2016Q3,TANF Workers,,,"Baltimore County, Maryland",2425,,,,
2016Q4,TANF Workers,,,"Baltimore County, Maryland",2571,,,,
2017Q1,TANF Workers,,,"Baltimore County, Maryland",1819,,,,
2017Q2,TANF Workers,,,"Baltimore County, Maryland",1928,,,,
2017Q3,TANF Workers,,,"Baltimore County, Maryland",1729,,,,
2017Q4,TANF Workers,,,"Baltimore County, Maryland",2098,,,,
2018Q1,TANF Workers,,,"Baltimore County, Maryland",1559,,,,
2018Q2,TANF Workers,,,"Baltimore County, Maryland",1595,,,,
2018Q3,TANF Workers,,,"Baltimore County, Maryland",1735,,,,
2018Q4,TANF Workers,,,"Baltimore County, Maryland",1733,,,,
2019Q1,TANF Workers,,,"Baltimore County, Maryland",1139,,,,
2019Q2,TANF Workers,,,"Baltimore County, Maryland",1349,,,,
2019Q3,TANF Workers,,,"Baltimore County, Maryland",1452,,,,
2019Q4,TANF Workers,,,"Baltimore County, Maryland",1573,,,,
2020Q1,TANF Workers,,,"Baltimore County, Maryland",1179,,,,
2020Q2,TANF Workers,,,"Baltimore County, Maryland",2921,,,,
2020Q3,TANF Workers,,,"Baltimore County, Maryland",3050,,,,
2020Q4,TANF Workers,,,"Baltimore County, Maryland",2875,,,,
2021Q1,TANF Workers,,,"Baltimore County, Maryland",1829,,,,
2021Q2,TANF Workers,,,"Baltimore County, Maryland",3375,,,,
2021Q3,TANF Workers,,,"Baltimore County, Maryland",3689,,,,
2021Q4,TANF Workers,,,"Baltimore County, Maryland",3970,,,,
2022Q1,TANF Workers,,,"Baltimore County, Maryland",2176,,,,
2022Q2,TANF Workers,,,"Baltimore County, Maryland",2044,,,,
2022Q3,TANF Workers,,,"Baltimore County, Maryland",2130,,,,
2022Q4,TANF Workers,,,"Baltimore County, Maryland",1912,,,,
2023Q1,TANF Workers,,,"Baltimore County, Maryland",1485,,,,
2023Q2,TANF Workers,,,"Baltimore County, Maryland",1510,,,,
2023Q3,TANF Workers,,,"Baltimore County, Maryland",1633,,,,
2023Q4,TANF Workers,,,"Baltimore County, Maryland",1773,,,,
2015Q3,TANF Workers,,,"Calvert County, Maryland",31,,,,
2015Q4,TANF Workers,,,"Calvert County, Maryland",27,,,,
2016Q1,TANF Workers,,,"Calvert County, Maryland",21,,,,
2016Q2,TANF Workers,,,"Calvert County, Maryland",27,,,,
2016Q3,TANF Workers,,,"Calvert County, Maryland",18,,,,
2016Q4,TANF Workers,,,"Calvert County, Maryland",20,,,,
2017Q1,TANF Workers,,,"Calvert County, Maryland",19,,,,
2017Q2,TANF Workers,,,"Calvert County, Maryland",24,,,,
2017Q3,TANF Workers,,,"Calvert County, Maryland",27,,,,
2017Q4,TANF Workers,,,"Calvert County, Maryland",25,,,,
2018Q1,TANF Workers,,,"Calvert County, Maryland",16,,,,
2018Q2,TANF Workers,,,"Calvert County, Maryland",14,,,,
2018Q3,TANF Workers,,,"Calvert County, Maryland",12,,,,
2018Q4,TANF Workers,,,"Calvert County, Maryland",19,,,,
2019Q1,TANF Workers,,,"Calvert County, Maryland",15,,,,
2019Q2,TANF Workers,,,"Calvert County, Maryland",11,,,,
2019Q3,TANF Workers,,,"Calvert County, Maryland",13,,,,
2019Q4,TANF Workers,,,"Calvert County, Maryland",15,,,,
2020Q1,TANF Workers,,,"Calvert County, Maryland",23,,,,
2020Q2,TANF Workers,,,"Calvert County, Maryland",40,,,,
2020Q3,TANF Workers,,,"Calvert County, Maryland",37,,,,
2020Q4,TANF Workers,,,"Calvert County, Maryland",37,,,,
2021Q1,TANF Workers,,,"Calvert County, Maryland",24,,,,
2021Q2,TANF Workers,,,"Calvert County, Maryland",24,,,,
2021Q3,TANF Workers,,,"Calvert County, Maryland",22,,,,
2021Q4,TANF Workers,,,"Calvert County, Maryland",13,,,,
2022Q1,TANF Workers,,,"Calvert County, Maryland",16,,,,
2022Q2,TANF Workers,,,"Calvert County, Maryland",21,,,,
2022Q3,TANF Workers,,,"Calvert County, Maryland",26,,,,
2022Q4,TANF Workers,,,"Calvert County, Maryland",21,,,,
2023Q1,TANF Workers,,,"Calvert County, Maryland",15,,,,
2023Q2,TANF Workers,,,"Calvert County, Maryland",8,,,,
2023Q3,TANF Workers,,,"Calvert County, Maryland",11,,,,
2023Q4,TANF Workers,,,"Calvert County, Maryland",14,,,,
2015Q3,TANF Workers,,,"Caroline County, Maryland",21,,,,
2015Q4,TANF Workers,,,"Caroline County, Maryland",17,,,,
2016Q1,TANF Workers,,,"Caroline County, Maryland",12,,,,
2016Q2,TANF Workers,,,"Caroline County, Maryland",20,,,,
2016Q3,TANF Workers,,,"Caroline County, Maryland",18,,,,
2016Q4,TANF Workers,,,"Caroline County, Maryland",10,,,,
2017Q1,TANF Workers,,,"Caroline County, Maryland",8,,,,
2017Q2,TANF Workers,,,"Caroline County, Maryland",11,,,,
2017Q3,TANF Workers,,,"Caroline County, Maryland",14,,,,
2017Q4,TANF Workers,,,"Caroline County, Maryland",16,,,,
2018Q1,TANF Workers,,,"Caroline County, Maryland",18,,,,
2018Q2,TANF Workers,,,"Caroline County, Maryland",26,,,,
2018Q3,TANF Workers,,,"Caroline County, Maryland",27,,,,
2018Q4,TANF Workers,,,"Caroline County, Maryland",18,,,,
2019Q1,TANF Workers,,,"Caroline County, Maryland",19,,,,
2019Q2,TANF Workers,,,"Caroline County, Maryland",14,,,,
2019Q3,TANF Workers,,,"Caroline County, Maryland",15,,,,
2019Q4,TANF Workers,,,"Caroline County, Maryland",11,,,,
2020Q1,TANF Workers,,,"Caroline County, Maryland",20,,,,
2020Q2,TANF Workers,,,"Caroline County, Maryland",25,,,,
2020Q3,TANF Workers,,,"Caroline County, Maryland",14,,,,
2020Q4,TANF Workers,,,"Caroline County, Maryland",10,,,,
2021Q1,TANF Workers,,,"Caroline County, Maryland",10,,,,
2021Q2,TANF Workers,,,"Caroline County, Maryland",50,,,,
2021Q3,TANF Workers,,,"Caroline County, Maryland",42,,,,
2021Q4,TANF Workers,,,"Caroline County, Maryland",24,,,,
2022Q1,TANF Workers,,,"Caroline County, Maryland",30,,,,
2022Q2,TANF Workers,,,"Caroline County, Maryland",34,,,,
2022Q3,TANF Workers,,,"Caroline County, Maryland",39,,,,
2022Q4,TANF Workers,,,"Caroline County, Maryland",43,,,,
2023Q1,TANF Workers,,,"Caroline County, Maryland",35,,,,
2023Q2,TANF Workers,,,"Caroline County, Maryland",37,,,,
2023Q3,TANF Workers,,,"Caroline County, Maryland",36,,,,
2023Q4,TANF Workers,,,"Caroline County, Maryland",46,,,,
2015Q3,TANF Workers,,,"Carroll County, Maryland",38,,,,
2015Q4,TANF Workers,,,"Carroll County, Maryland",35,,,,
2016Q1,TANF Workers,,,"Carroll County, Maryland",31,,,,
2016Q2,TANF Workers,,,"Carroll County, Maryland",32,,,,
2016Q3,TANF Workers,,,"Carroll County, Maryland",34,,,,
2016Q4,TANF Workers,,,"Carroll County, Maryland",29,,,,
2017Q1,TANF Workers,,,"Carroll County, Maryland",16,,,,
2017Q2,TANF Workers,,,"Carroll County, Maryland",15,,,,
2017Q3,TANF Workers,,,"Carroll County, Maryland",21,,,,
2017Q4,TANF Workers,,,"Carroll County, Maryland",20,,,,
2018Q1,TANF Workers,,,"Carroll County, Maryland",26,,,,
2018Q2,TANF Workers,,,"Carroll County, Maryland",30,,,,
2018Q3,TANF Workers,,,"Carroll County, Maryland",26,,,,
2018Q4,TANF Workers,,,"Carroll County, Maryland",20,,,,
2019Q1,TANF Workers,,,"Carroll County, Maryland",12,,,,
2019Q2,TANF Workers,,,"Carroll County, Maryland",12,,,,
2019Q3,TANF Workers,,,"Carroll County, Maryland",15,,,,
2019Q4,TANF Workers,,,"Carroll County, Maryland",22,,,,
2020Q1,TANF Workers,,,"Carroll County, Maryland",20,,,,
2020Q2,TANF Workers,,,"Carroll County, Maryland",41,,,,
2020Q3,TANF Workers,,,"Carroll County, Maryland",22,,,,
2020Q4,TANF Workers,,,"Carroll County, Maryland",9,,,,
2021Q1,TANF Workers,,,"Carroll County, Maryland",14,,,,
2021Q2,TANF Workers,,,"Carroll County, Maryland",22,,,,
2021Q3,TANF Workers,,,"Carroll County, Maryland",21,,,,
2021Q4,TANF Workers,,,"Carroll County, Maryland",24,,,,
2022Q1,TANF Workers,,,"Carroll County, Maryland",31,,,,
2022Q2,TANF Workers,,,"Carroll County, Maryland",29,,,,
2022Q3,TANF Workers,,,"Carroll County, Maryland",46,,,,
2022Q4,TANF Workers,,,"Carroll County, Maryland",41,,,,
2023Q1,TANF Workers,,,"Carroll County, Maryland",35,,,,
2023Q2,TANF Workers,,,"Carroll County, Maryland",35,,,,
2023Q3,TANF Workers,,,"Carroll County, Maryland",39,,,,
2023Q4,TANF Workers,,,"Carroll County, Maryland",33,,,,
2015Q3,TANF Workers,,,"Cecil County, Maryland",81,,,,
2015Q4,TANF Workers,,,"Cecil County, Maryland",75,,,,
2016Q1,TANF Workers,,,"Cecil County, Maryland",69,,,,
2016Q2,TANF Workers,,,"Cecil County, Maryland",75,,,,
2016Q3,TANF Workers,,,"Cecil County, Maryland",70,,,,
2016Q4,TANF Workers,,,"Cecil County, Maryland",61,,,,
2017Q1,TANF Workers,,,"Cecil County, Maryland",51,,,,
2017Q2,TANF Workers,,,"Cecil County, Maryland",68,,,,
2017Q3,TANF Workers,,,"Cecil County, Maryland",60,,,,
2017Q4,TANF Workers,,,"Cecil County, Maryland",56,,,,
2018Q1,TANF Workers,,,"Cecil County, Maryland",42,,,,
2018Q2,TANF Workers,,,"Cecil County, Maryland",49,,,,
2018Q3,TANF Workers,,,"Cecil County, Maryland",50,,,,
2018Q4,TANF Workers,,,"Cecil County, Maryland",58,,,,
2019Q1,TANF Workers,,,"Cecil County, Maryland",46,,,,
2019Q2,TANF Workers,,,"Cecil County, Maryland",63,,,,
2019Q3,TANF Workers,,,"Cecil County, Maryland",46,,,,
2019Q4,TANF Workers,,,"Cecil County, Maryland",42,,,,
2020Q1,TANF Workers,,,"Cecil County, Maryland",50,,,,
2020Q2,TANF Workers,,,"Cecil County, Maryland",76,,,,
